Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
14-12-2024;23:15:00;14-12-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
14-12-2024;23:15:00;14-12-2024;23:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
14-12-2024;23:30:00;14-12-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Actief;18,125;kWh;Gevalideerd;
14-12-2024;23:30:00;14-12-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
14-12-2024;23:30:00;14-12-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
14-12-2024;23:30:00;14-12-2024;23:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
14-12-2024;23:45:00;15-12-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
14-12-2024;23:45:00;15-12-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
14-12-2024;23:45:00;15-12-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
14-12-2024;23:45:00;15-12-2024;00:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;00:00:00;15-12-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;00:00:00;15-12-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;00:00:00;15-12-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;00:00:00;15-12-2024;00:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;00:15:00;15-12-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
15-12-2024;00:15:00;15-12-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;00:15:00;15-12-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;00:15:00;15-12-2024;00:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;00:30:00;15-12-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Actief;18,750;kWh;Gevalideerd;
15-12-2024;00:30:00;15-12-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;00:30:00;15-12-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;00:30:00;15-12-2024;00:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;00:45:00;15-12-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;00:45:00;15-12-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;00:45:00;15-12-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;00:45:00;15-12-2024;01:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;01:00:00;15-12-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;01:00:00;15-12-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;01:00:00;15-12-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;01:00:00;15-12-2024;01:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;01:15:00;15-12-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;01:15:00;15-12-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;01:15:00;15-12-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;01:15:00;15-12-2024;01:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;01:30:00;15-12-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;01:30:00;15-12-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;01:30:00;15-12-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;01:30:00;15-12-2024;01:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;01:45:00;15-12-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;01:45:00;15-12-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;01:45:00;15-12-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;01:45:00;15-12-2024;02:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,625;kVArh;Gevalideerd;
15-12-2024;02:00:00;15-12-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
15-12-2024;02:00:00;15-12-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;02:00:00;15-12-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;02:00:00;15-12-2024;02:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;02:15:00;15-12-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
15-12-2024;02:15:00;15-12-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;02:15:00;15-12-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;02:15:00;15-12-2024;02:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;02:30:00;15-12-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;02:30:00;15-12-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;02:30:00;15-12-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;02:30:00;15-12-2024;02:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;02:45:00;15-12-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;02:45:00;15-12-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;02:45:00;15-12-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
15-12-2024;02:45:00;15-12-2024;03:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;03:00:00;15-12-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
15-12-2024;03:00:00;15-12-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;03:00:00;15-12-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;03:00:00;15-12-2024;03:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;03:15:00;15-12-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Actief;20,000;kWh;Gevalideerd;
15-12-2024;03:15:00;15-12-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;03:15:00;15-12-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
15-12-2024;03:15:00;15-12-2024;03:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;03:30:00;15-12-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;03:30:00;15-12-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;03:30:00;15-12-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;03:30:00;15-12-2024;03:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;03:45:00;15-12-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Actief;22,500;kWh;Gevalideerd;
15-12-2024;03:45:00;15-12-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;03:45:00;15-12-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;03:45:00;15-12-2024;04:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;04:00:00;15-12-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Actief;21,875;kWh;Gevalideerd;
15-12-2024;04:00:00;15-12-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;04:00:00;15-12-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;04:00:00;15-12-2024;04:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;04:15:00;15-12-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Actief;21,875;kWh;Gevalideerd;
15-12-2024;04:15:00;15-12-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;04:15:00;15-12-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;04:15:00;15-12-2024;04:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;04:30:00;15-12-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Actief;21,875;kWh;Gevalideerd;
15-12-2024;04:30:00;15-12-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;04:30:00;15-12-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;04:30:00;15-12-2024;04:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;04:45:00;15-12-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
15-12-2024;04:45:00;15-12-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;04:45:00;15-12-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;04:45:00;15-12-2024;05:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;05:00:00;15-12-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
15-12-2024;05:00:00;15-12-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;05:00:00;15-12-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;05:00:00;15-12-2024;05:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;05:15:00;15-12-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
15-12-2024;05:15:00;15-12-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;05:15:00;15-12-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;05:15:00;15-12-2024;05:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;05:30:00;15-12-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
15-12-2024;05:30:00;15-12-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;05:30:00;15-12-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;05:30:00;15-12-2024;05:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;05:45:00;15-12-2024;06:00:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
15-12-2024;05:45:00;15-12-2024;06:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;05:45:00;15-12-2024;06:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;05:45:00;15-12-2024;06:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;06:00:00;15-12-2024;06:15:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
15-12-2024;06:00:00;15-12-2024;06:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;06:00:00;15-12-2024;06:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
15-12-2024;06:00:00;15-12-2024;06:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;06:15:00;15-12-2024;06:30:00;="541448800000018463";;AMR-meter;Afname Actief;18,125;kWh;Gevalideerd;
15-12-2024;06:15:00;15-12-2024;06:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;06:15:00;15-12-2024;06:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;06:15:00;15-12-2024;06:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;06:30:00;15-12-2024;06:45:00;="541448800000018463";;AMR-meter;Afname Actief;18,125;kWh;Gevalideerd;
15-12-2024;06:30:00;15-12-2024;06:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;06:30:00;15-12-2024;06:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
15-12-2024;06:30:00;15-12-2024;06:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;06:45:00;15-12-2024;07:00:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
15-12-2024;06:45:00;15-12-2024;07:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;06:45:00;15-12-2024;07:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;06:45:00;15-12-2024;07:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;07:00:00;15-12-2024;07:15:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
15-12-2024;07:00:00;15-12-2024;07:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;07:00:00;15-12-2024;07:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
15-12-2024;07:00:00;15-12-2024;07:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;07:15:00;15-12-2024;07:30:00;="541448800000018463";;AMR-meter;Afname Actief;18,125;kWh;Gevalideerd;
15-12-2024;07:15:00;15-12-2024;07:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;07:15:00;15-12-2024;07:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,875;kVArh;Gevalideerd;
15-12-2024;07:15:00;15-12-2024;07:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;07:30:00;15-12-2024;07:45:00;="541448800000018463";;AMR-meter;Afname Actief;20,625;kWh;Gevalideerd;
15-12-2024;07:30:00;15-12-2024;07:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;07:30:00;15-12-2024;07:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;07:30:00;15-12-2024;07:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,625;kVArh;Gevalideerd;
15-12-2024;07:45:00;15-12-2024;08:00:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;07:45:00;15-12-2024;08:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;07:45:00;15-12-2024;08:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;07:45:00;15-12-2024;08:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;08:00:00;15-12-2024;08:15:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;08:00:00;15-12-2024;08:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;08:00:00;15-12-2024;08:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;08:00:00;15-12-2024;08:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;08:15:00;15-12-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Actief;19,375;kWh;Gevalideerd;
15-12-2024;08:15:00;15-12-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;08:15:00;15-12-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;08:15:00;15-12-2024;08:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;08:30:00;15-12-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Actief;18,750;kWh;Gevalideerd;
15-12-2024;08:30:00;15-12-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;08:30:00;15-12-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;08:30:00;15-12-2024;08:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;08:45:00;15-12-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Actief;16,875;kWh;Gevalideerd;
15-12-2024;08:45:00;15-12-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;08:45:00;15-12-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
15-12-2024;08:45:00;15-12-2024;09:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;09:00:00;15-12-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
15-12-2024;09:00:00;15-12-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;09:00:00;15-12-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
15-12-2024;09:00:00;15-12-2024;09:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,625;kVArh;Gevalideerd;
15-12-2024;09:15:00;15-12-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Actief;1,875;kWh;Gevalideerd;
15-12-2024;09:15:00;15-12-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;09:15:00;15-12-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;09:15:00;15-12-2024;09:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;09:30:00;15-12-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Actief;1,875;kWh;Gevalideerd;
15-12-2024;09:30:00;15-12-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;09:30:00;15-12-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;09:30:00;15-12-2024;09:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;09:45:00;15-12-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Actief;5,000;kWh;Gevalideerd;
15-12-2024;09:45:00;15-12-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;09:45:00;15-12-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;09:45:00;15-12-2024;10:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;10:00:00;15-12-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
15-12-2024;10:00:00;15-12-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;10:00:00;15-12-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
15-12-2024;10:00:00;15-12-2024;10:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;10:15:00;15-12-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Actief;1,250;kWh;Gevalideerd;
15-12-2024;10:15:00;15-12-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,020;kVArh;Gevalideerd;
15-12-2024;10:15:00;15-12-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;10:15:00;15-12-2024;10:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;10:30:00;15-12-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,750;kWh;Gevalideerd;
15-12-2024;10:30:00;15-12-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;10:30:00;15-12-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;10:30:00;15-12-2024;10:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;10:45:00;15-12-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
15-12-2024;10:45:00;15-12-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;10:45:00;15-12-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;1,250;kVArh;Gevalideerd;
15-12-2024;10:45:00;15-12-2024;11:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;11:00:00;15-12-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Actief;10,625;kWh;Gevalideerd;
15-12-2024;11:00:00;15-12-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;11:00:00;15-12-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;11:00:00;15-12-2024;11:15:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;11:15:00;15-12-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Actief;6,250;kWh;Gevalideerd;
15-12-2024;11:15:00;15-12-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;11:15:00;15-12-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
15-12-2024;11:15:00;15-12-2024;11:30:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;11:30:00;15-12-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,750;kWh;Gevalideerd;
15-12-2024;11:30:00;15-12-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;11:30:00;15-12-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;11:30:00;15-12-2024;11:45:00;="541448800000018463";;AMR-meter;Afname Inductief;0,625;kVArh;Gevalideerd;
15-12-2024;11:45:00;15-12-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
15-12-2024;11:45:00;15-12-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,323;kVArh;Gevalideerd;
15-12-2024;11:45:00;15-12-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,625;kVArh;Gevalideerd;
15-12-2024;11:45:00;15-12-2024;12:00:00;="541448800000018463";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
15-12-2024;12:00:00;15-12-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
15-12-2024;12:00:00;15-12-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
15-12-2024;12:00:00;15-12-2024;12:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
