Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
03-03-2026;09:45:00;03-03-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Actief;86,250;kWh;Gevalideerd;
03-03-2026;09:45:00;03-03-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;09:45:00;03-03-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;09:45:00;03-03-2026;10:00:00;="541448800000018463";;AMR-meter;Afname Inductief;40,000;kVArh;Gevalideerd;
03-03-2026;10:00:00;03-03-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Actief;70,625;kWh;Gevalideerd;
03-03-2026;10:00:00;03-03-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Reactief;3,318;kVArh;Gevalideerd;
03-03-2026;10:00:00;03-03-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;10:00:00;03-03-2026;10:15:00;="541448800000018463";;AMR-meter;Afname Inductief;37,500;kVArh;Gevalideerd;
03-03-2026;10:15:00;03-03-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Actief;61,875;kWh;Gevalideerd;
03-03-2026;10:15:00;03-03-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Reactief;9,428;kVArh;Gevalideerd;
03-03-2026;10:15:00;03-03-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;10:15:00;03-03-2026;10:30:00;="541448800000018463";;AMR-meter;Afname Inductief;39,375;kVArh;Gevalideerd;
03-03-2026;10:30:00;03-03-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Actief;49,375;kWh;Gevalideerd;
03-03-2026;10:30:00;03-03-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Reactief;16,727;kVArh;Gevalideerd;
03-03-2026;10:30:00;03-03-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;10:30:00;03-03-2026;10:45:00;="541448800000018463";;AMR-meter;Afname Inductief;40,625;kVArh;Gevalideerd;
03-03-2026;10:45:00;03-03-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Actief;33,750;kWh;Gevalideerd;
03-03-2026;10:45:00;03-03-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Reactief;20,540;kVArh;Gevalideerd;
03-03-2026;10:45:00;03-03-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;10:45:00;03-03-2026;11:00:00;="541448800000018463";;AMR-meter;Afname Inductief;36,875;kVArh;Gevalideerd;
03-03-2026;11:00:00;03-03-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Actief;26,875;kWh;Gevalideerd;
03-03-2026;11:00:00;03-03-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Reactief;26,368;kVArh;Gevalideerd;
03-03-2026;11:00:00;03-03-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;11:00:00;03-03-2026;11:15:00;="541448800000018463";;AMR-meter;Afname Inductief;39,375;kVArh;Gevalideerd;
03-03-2026;11:15:00;03-03-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Actief;21,250;kWh;Gevalideerd;
03-03-2026;11:15:00;03-03-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Reactief;29,715;kVArh;Gevalideerd;
03-03-2026;11:15:00;03-03-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;11:15:00;03-03-2026;11:30:00;="541448800000018463";;AMR-meter;Afname Inductief;40,000;kVArh;Gevalideerd;
03-03-2026;11:30:00;03-03-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Actief;15,000;kWh;Gevalideerd;
03-03-2026;11:30:00;03-03-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Reactief;34,615;kVArh;Gevalideerd;
03-03-2026;11:30:00;03-03-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;11:30:00;03-03-2026;11:45:00;="541448800000018463";;AMR-meter;Afname Inductief;41,875;kVArh;Gevalideerd;
03-03-2026;11:45:00;03-03-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Actief;8,125;kWh;Gevalideerd;
03-03-2026;11:45:00;03-03-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Reactief;36,068;kVArh;Gevalideerd;
03-03-2026;11:45:00;03-03-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;11:45:00;03-03-2026;12:00:00;="541448800000018463";;AMR-meter;Afname Inductief;40,000;kVArh;Gevalideerd;
03-03-2026;12:00:00;03-03-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Actief;2,500;kWh;Gevalideerd;
03-03-2026;12:00:00;03-03-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Reactief;23,165;kVArh;Gevalideerd;
03-03-2026;12:00:00;03-03-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;12:00:00;03-03-2026;12:15:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
03-03-2026;12:15:00;03-03-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;12:15:00;03-03-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Reactief;21,613;kVArh;Gevalideerd;
03-03-2026;12:15:00;03-03-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;12:15:00;03-03-2026;12:30:00;="541448800000018463";;AMR-meter;Afname Inductief;23,125;kVArh;Gevalideerd;
03-03-2026;12:30:00;03-03-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;12:30:00;03-03-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Reactief;15,988;kVArh;Gevalideerd;
03-03-2026;12:30:00;03-03-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;12:30:00;03-03-2026;12:45:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
03-03-2026;12:45:00;03-03-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;12:45:00;03-03-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Reactief;15,988;kVArh;Gevalideerd;
03-03-2026;12:45:00;03-03-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;12:45:00;03-03-2026;13:00:00;="541448800000018463";;AMR-meter;Afname Inductief;17,500;kVArh;Gevalideerd;
03-03-2026;13:00:00;03-03-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Actief;2,500;kWh;Gevalideerd;
03-03-2026;13:00:00;03-03-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Reactief;10,040;kVArh;Gevalideerd;
03-03-2026;13:00:00;03-03-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;13:00:00;03-03-2026;13:15:00;="541448800000018463";;AMR-meter;Afname Inductief;11,250;kVArh;Gevalideerd;
03-03-2026;13:15:00;03-03-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Actief;3,750;kWh;Gevalideerd;
03-03-2026;13:15:00;03-03-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Reactief;13,185;kVArh;Gevalideerd;
03-03-2026;13:15:00;03-03-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;13:15:00;03-03-2026;13:30:00;="541448800000018463";;AMR-meter;Afname Inductief;15,000;kVArh;Gevalideerd;
03-03-2026;13:30:00;03-03-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Actief;1,875;kWh;Gevalideerd;
03-03-2026;13:30:00;03-03-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Reactief;11,593;kVArh;Gevalideerd;
03-03-2026;13:30:00;03-03-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;13:30:00;03-03-2026;13:45:00;="541448800000018463";;AMR-meter;Afname Inductief;12,500;kVArh;Gevalideerd;
03-03-2026;13:45:00;03-03-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;13:45:00;03-03-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Reactief;7,863;kVArh;Gevalideerd;
03-03-2026;13:45:00;03-03-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;13:45:00;03-03-2026;14:00:00;="541448800000018463";;AMR-meter;Afname Inductief;9,375;kVArh;Gevalideerd;
03-03-2026;14:00:00;03-03-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Actief;0,625;kWh;Gevalideerd;
03-03-2026;14:00:00;03-03-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Reactief;3,448;kVArh;Gevalideerd;
03-03-2026;14:00:00;03-03-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;14:00:00;03-03-2026;14:15:00;="541448800000018463";;AMR-meter;Afname Inductief;3,750;kVArh;Gevalideerd;
03-03-2026;14:15:00;03-03-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Actief;5,000;kWh;Gevalideerd;
03-03-2026;14:15:00;03-03-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Reactief;13,205;kVArh;Gevalideerd;
03-03-2026;14:15:00;03-03-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;14:15:00;03-03-2026;14:30:00;="541448800000018463";;AMR-meter;Afname Inductief;15,625;kVArh;Gevalideerd;
03-03-2026;14:30:00;03-03-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;14:30:00;03-03-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Reactief;7,238;kVArh;Gevalideerd;
03-03-2026;14:30:00;03-03-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;14:30:00;03-03-2026;14:45:00;="541448800000018463";;AMR-meter;Afname Inductief;8,750;kVArh;Gevalideerd;
03-03-2026;14:45:00;03-03-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;14:45:00;03-03-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Reactief;12,238;kVArh;Gevalideerd;
03-03-2026;14:45:00;03-03-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;14:45:00;03-03-2026;15:00:00;="541448800000018463";;AMR-meter;Afname Inductief;13,750;kVArh;Gevalideerd;
03-03-2026;15:00:00;03-03-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Actief;3,125;kWh;Gevalideerd;
03-03-2026;15:00:00;03-03-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Reactief;3,488;kVArh;Gevalideerd;
03-03-2026;15:00:00;03-03-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;15:00:00;03-03-2026;15:15:00;="541448800000018463";;AMR-meter;Afname Inductief;5,000;kVArh;Gevalideerd;
03-03-2026;15:15:00;03-03-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
03-03-2026;15:15:00;03-03-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Reactief;19,918;kVArh;Gevalideerd;
03-03-2026;15:15:00;03-03-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;15:15:00;03-03-2026;15:30:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;15:30:00;03-03-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Actief;18,750;kWh;Gevalideerd;
03-03-2026;15:30:00;03-03-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Reactief;21,550;kVArh;Gevalideerd;
03-03-2026;15:30:00;03-03-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;15:30:00;03-03-2026;15:45:00;="541448800000018463";;AMR-meter;Afname Inductief;30,625;kVArh;Gevalideerd;
03-03-2026;15:45:00;03-03-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Actief;14,375;kWh;Gevalideerd;
03-03-2026;15:45:00;03-03-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Reactief;21,168;kVArh;Gevalideerd;
03-03-2026;15:45:00;03-03-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;15:45:00;03-03-2026;16:00:00;="541448800000018463";;AMR-meter;Afname Inductief;28,125;kVArh;Gevalideerd;
03-03-2026;16:00:00;03-03-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Actief;17,500;kWh;Gevalideerd;
03-03-2026;16:00:00;03-03-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Reactief;19,655;kVArh;Gevalideerd;
03-03-2026;16:00:00;03-03-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;16:00:00;03-03-2026;16:15:00;="541448800000018463";;AMR-meter;Afname Inductief;28,125;kVArh;Gevalideerd;
03-03-2026;16:15:00;03-03-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Actief;37,500;kWh;Gevalideerd;
03-03-2026;16:15:00;03-03-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Reactief;10,600;kVArh;Gevalideerd;
03-03-2026;16:15:00;03-03-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;16:15:00;03-03-2026;16:30:00;="541448800000018463";;AMR-meter;Afname Inductief;28,750;kVArh;Gevalideerd;
03-03-2026;16:30:00;03-03-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Actief;45,000;kWh;Gevalideerd;
03-03-2026;16:30:00;03-03-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Reactief;6,345;kVArh;Gevalideerd;
03-03-2026;16:30:00;03-03-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;16:30:00;03-03-2026;16:45:00;="541448800000018463";;AMR-meter;Afname Inductief;28,125;kVArh;Gevalideerd;
03-03-2026;16:45:00;03-03-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Actief;51,875;kWh;Gevalideerd;
03-03-2026;16:45:00;03-03-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Reactief;1,768;kVArh;Gevalideerd;
03-03-2026;16:45:00;03-03-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;16:45:00;03-03-2026;17:00:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;17:00:00;03-03-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Actief;51,250;kWh;Gevalideerd;
03-03-2026;17:00:00;03-03-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;17:00:00;03-03-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;17:00:00;03-03-2026;17:15:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
03-03-2026;17:15:00;03-03-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Actief;63,750;kWh;Gevalideerd;
03-03-2026;17:15:00;03-03-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;17:15:00;03-03-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;17:15:00;03-03-2026;17:30:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;17:30:00;03-03-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Actief;77,500;kWh;Gevalideerd;
03-03-2026;17:30:00;03-03-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;17:30:00;03-03-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;17:30:00;03-03-2026;17:45:00;="541448800000018463";;AMR-meter;Afname Inductief;26,250;kVArh;Gevalideerd;
03-03-2026;17:45:00;03-03-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Actief;88,125;kWh;Gevalideerd;
03-03-2026;17:45:00;03-03-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;17:45:00;03-03-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;17:45:00;03-03-2026;18:00:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;18:00:00;03-03-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Actief;103,125;kWh;Gevalideerd;
03-03-2026;18:00:00;03-03-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;18:00:00;03-03-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;18:00:00;03-03-2026;18:15:00;="541448800000018463";;AMR-meter;Afname Inductief;25,625;kVArh;Gevalideerd;
03-03-2026;18:15:00;03-03-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Actief;109,375;kWh;Gevalideerd;
03-03-2026;18:15:00;03-03-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;18:15:00;03-03-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;18:15:00;03-03-2026;18:30:00;="541448800000018463";;AMR-meter;Afname Inductief;27,500;kVArh;Gevalideerd;
03-03-2026;18:30:00;03-03-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Actief;109,375;kWh;Gevalideerd;
03-03-2026;18:30:00;03-03-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;18:30:00;03-03-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;18:30:00;03-03-2026;18:45:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;18:45:00;03-03-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Actief;108,750;kWh;Gevalideerd;
03-03-2026;18:45:00;03-03-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;18:45:00;03-03-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;18:45:00;03-03-2026;19:00:00;="541448800000018463";;AMR-meter;Afname Inductief;28,125;kVArh;Gevalideerd;
03-03-2026;19:00:00;03-03-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Actief;110,625;kWh;Gevalideerd;
03-03-2026;19:00:00;03-03-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;19:00:00;03-03-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;19:00:00;03-03-2026;19:15:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;19:15:00;03-03-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Actief;110,000;kWh;Gevalideerd;
03-03-2026;19:15:00;03-03-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;19:15:00;03-03-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;19:15:00;03-03-2026;19:30:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;19:30:00;03-03-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Actief;106,875;kWh;Gevalideerd;
03-03-2026;19:30:00;03-03-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;19:30:00;03-03-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;19:30:00;03-03-2026;19:45:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;19:45:00;03-03-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Actief;105,000;kWh;Gevalideerd;
03-03-2026;19:45:00;03-03-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;19:45:00;03-03-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;19:45:00;03-03-2026;20:00:00;="541448800000018463";;AMR-meter;Afname Inductief;26,250;kVArh;Gevalideerd;
03-03-2026;20:00:00;03-03-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Actief;110,625;kWh;Gevalideerd;
03-03-2026;20:00:00;03-03-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;20:00:00;03-03-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;20:00:00;03-03-2026;20:15:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;20:15:00;03-03-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Actief;105,000;kWh;Gevalideerd;
03-03-2026;20:15:00;03-03-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;20:15:00;03-03-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;20:15:00;03-03-2026;20:30:00;="541448800000018463";;AMR-meter;Afname Inductief;26,875;kVArh;Gevalideerd;
03-03-2026;20:30:00;03-03-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Actief;106,875;kWh;Gevalideerd;
03-03-2026;20:30:00;03-03-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;20:30:00;03-03-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;20:30:00;03-03-2026;20:45:00;="541448800000018463";;AMR-meter;Afname Inductief;24,375;kVArh;Gevalideerd;
03-03-2026;20:45:00;03-03-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Actief;93,750;kWh;Gevalideerd;
03-03-2026;20:45:00;03-03-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;20:45:00;03-03-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;20:45:00;03-03-2026;21:00:00;="541448800000018463";;AMR-meter;Afname Inductief;25,000;kVArh;Gevalideerd;
03-03-2026;21:00:00;03-03-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Actief;90,625;kWh;Gevalideerd;
03-03-2026;21:00:00;03-03-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;21:00:00;03-03-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;21:00:00;03-03-2026;21:15:00;="541448800000018463";;AMR-meter;Afname Inductief;21,250;kVArh;Gevalideerd;
03-03-2026;21:15:00;03-03-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Actief;108,125;kWh;Gevalideerd;
03-03-2026;21:15:00;03-03-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;21:15:00;03-03-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;21:15:00;03-03-2026;21:30:00;="541448800000018463";;AMR-meter;Afname Inductief;25,625;kVArh;Gevalideerd;
03-03-2026;21:30:00;03-03-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Actief;118,750;kWh;Gevalideerd;
03-03-2026;21:30:00;03-03-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;21:30:00;03-03-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;21:30:00;03-03-2026;21:45:00;="541448800000018463";;AMR-meter;Afname Inductief;31,875;kVArh;Gevalideerd;
03-03-2026;21:45:00;03-03-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Actief;110,000;kWh;Gevalideerd;
03-03-2026;21:45:00;03-03-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;21:45:00;03-03-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;21:45:00;03-03-2026;22:00:00;="541448800000018463";;AMR-meter;Afname Inductief;29,375;kVArh;Gevalideerd;
03-03-2026;22:00:00;03-03-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Actief;115,625;kWh;Gevalideerd;
03-03-2026;22:00:00;03-03-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;22:00:00;03-03-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;22:00:00;03-03-2026;22:15:00;="541448800000018463";;AMR-meter;Afname Inductief;31,875;kVArh;Gevalideerd;
03-03-2026;22:15:00;03-03-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Actief;101,250;kWh;Gevalideerd;
03-03-2026;22:15:00;03-03-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
03-03-2026;22:15:00;03-03-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
03-03-2026;22:15:00;03-03-2026;22:30:00;="541448800000018463";;AMR-meter;Afname Inductief;28,750;kVArh;Gevalideerd;
03-03-2026;22:30:00;03-03-2026;22:45:00;="541448800000018463";;AMR-meter;Afname Actief;103,750;kWh;Gevalideerd;
